
 ____________________________________________________________________________________________
 Temperature: T =    473.00000000000000      K
 Chemical potential: mu =   -750.39995061301249      eV
 Composition: x =   0.75000000000225542     

  n      m     omega(n,m)       E(n,m)          E-n*mu         prob(n,m,T)   prob(n,m,T)/omega    
  7     13      192           -66311.97897      -61059.43598    0.213772E-03    0.111339E-05
  7     14      192           -66311.95455      -61059.41156    0.154506E-03    0.804721E-06
  7     15      192           -66311.94879      -61059.40580    0.143126E-03    0.745446E-06
  7     16      192           -66311.97501      -61059.43202    0.202810E-03    0.105630E-05
  7     17      192           -66311.97941      -61059.43642    0.215020E-03    0.111990E-05
  7     18      192           -66311.97931      -61059.43632    0.214726E-03    0.111836E-05
  7     19       96           -66311.98554      -61059.44255    0.116645E-03    0.121505E-05
  7     20       96           -66311.97225      -61059.42927    0.977573E-04    0.101831E-05
  7     21      192           -66311.93300      -61059.39001    0.116028E-03    0.604312E-06
  7     22      192           -66311.95195      -61059.40896    0.149264E-03    0.777415E-06
  7     23       96           -66311.91308      -61059.37009    0.445186E-04    0.463735E-06
  7     24       96           -66311.92432      -61059.38133    0.516934E-04    0.538473E-06
  7     25      192           -66311.93376      -61059.39078    0.117215E-03    0.610497E-06
  7     26      192           -66311.94964      -61059.40665    0.144746E-03    0.753886E-06
  7     27      192           -66311.95674      -61059.41375    0.159081E-03    0.828546E-06
  7     28      192           -66311.94869      -61059.40570    0.142941E-03    0.744485E-06
  7     29       96           -66311.96376      -61059.42077    0.873235E-04    0.909620E-06
  7     30      192           -66311.92504      -61059.38205    0.104378E-03    0.543637E-06
  7     31       96           -66311.92608      -61059.38309    0.529135E-04    0.551182E-06
  7     32      192           -66311.94219      -61059.39920    0.131111E-03    0.682870E-06
  7     33      192           -66311.95534      -61059.41235    0.156148E-03    0.813270E-06
  7     34      192           -66311.93241      -61059.38942    0.115122E-03    0.599591E-06
  7     35      192           -66311.94584      -61059.40285    0.137624E-03    0.716790E-06
  7     36      192           -66311.96232      -61059.41933    0.171320E-03    0.892291E-06
  7     37      192           -66311.94051      -61059.39752    0.128214E-03    0.667780E-06
  7     38       96           -66311.94944      -61059.40645    0.721876E-04    0.751955E-06
  7     39      192           -66311.96984      -61059.42685    0.189338E-03    0.986135E-06
  7     40       96           -66311.93276      -61059.38977    0.578261E-04    0.602355E-06
  7     41      192           -66311.96916      -61059.42618    0.187647E-03    0.977327E-06
  7     42       96           -66311.96775      -61059.42476    0.920702E-04    0.959065E-06
  7     43       96           -66311.96666      -61059.42367    0.907470E-04    0.945281E-06
  7     44       96           -66311.99143      -61059.44844    0.126141E-03    0.131397E-05
  7     45       96           -66311.96841      -61059.42542    0.928877E-04    0.967580E-06
  7     46      192           -66311.97714      -61059.43415    0.208634E-03    0.108664E-05
  7     47      192           -66311.96119      -61059.41820    0.168777E-03    0.879047E-06
  7     48      192           -66311.99185      -61059.44886    0.253681E-03    0.132126E-05
  7     49      192           -66311.99770      -61059.45471    0.274206E-03    0.142816E-05
  7     50      192           -66311.97840      -61059.43541    0.212167E-03    0.110503E-05
  7     51       48           -66311.98007      -61059.43708    0.542316E-04    0.112982E-05
  7     52       96           -66311.96713      -61059.42414    0.913242E-04    0.951294E-06
  7     53       48           -66311.91035      -61059.36736    0.214649E-04    0.447185E-06
  7     54       96           -66311.93432      -61059.39133    0.590401E-04    0.615001E-06
  7     55      192           -66311.93864      -61059.39565    0.125063E-03    0.651368E-06
  7     56      192           -66311.94337      -61059.40038    0.133171E-03    0.693601E-06
  7     57       32           -66311.93053      -61059.38754    0.187136E-04    0.584801E-06
  7     58       96           -66311.95366      -61059.41067    0.763507E-04    0.795320E-06
  7     59       96           -66311.95312      -61059.41013    0.758046E-04    0.789631E-06
  7     60      192           -66311.96400      -61059.42101    0.175205E-03    0.912527E-06
  7     61       96           -66311.96270      -61059.41972    0.861029E-04    0.896905E-06
  7     62       16           -66311.93216      -61059.38917    0.956202E-05    0.597626E-06
  7     63       96           -66311.99363      -61059.45064    0.129878E-03    0.135289E-05
  7     64      192           -66312.02416      -61059.48117    0.389768E-03    0.203004E-05
  7     65      192           -66312.00195      -61059.45896    0.290136E-03    0.151112E-05
  7     66      192           -66312.02133      -61059.47835    0.375423E-03    0.195533E-05
  7     67      192           -66312.01008      -61059.46709    0.323243E-03    0.168356E-05
  7     68       64           -66311.99630      -61059.45332    0.897228E-04    0.140192E-05
  7     69       96           -66312.02607      -61059.48308    0.199911E-03    0.208241E-05
  7     70      192           -66312.01215      -61059.46916    0.332265E-03    0.173055E-05
  7     71      192           -66312.02303      -61059.48004    0.383973E-03    0.199986E-05
  7     72       96           -66311.98848      -61059.44549    0.121294E-03    0.126348E-05
  7     73      192           -66312.02080      -61059.47781    0.372777E-03    0.194155E-05
  7     74       96           -66311.98403      -61059.44104    0.114319E-03    0.119083E-05
  7     75       96           -66312.03621      -61059.49323    0.228763E-03    0.238295E-05
  7     76      192           -66311.98906      -61059.44607    0.244449E-03    0.127317E-05
  7     77       96           -66311.99918      -61059.45619    0.139822E-03    0.145647E-05
  7     78       96           -66311.95201      -61059.40902    0.746894E-04    0.778014E-06
  7     79       96           -66311.97882      -61059.43583    0.106677E-03    0.111122E-05
  7     80       48           -66311.97449      -61059.43150    0.503513E-04    0.104898E-05
  7     81       32           -66312.00074      -61059.45775    0.475869E-04    0.148709E-05
  7     82       16           -66312.07070      -61059.52771    0.603005E-04    0.376878E-05
  8      1       48           -67062.37149      -61059.46521    0.788225E-04    0.164214E-05
  8      2       96           -67062.33935      -61059.43308    0.102841E-03    0.107126E-05
  8      3      192           -67062.38655      -61059.48028    0.385189E-03    0.200619E-05
  8      4      192           -67062.36876      -61059.46248    0.304049E-03    0.158359E-05
  8      5      192           -67062.39867      -61059.49240    0.452506E-03    0.235680E-05
  8      6      192           -67062.39225      -61059.48598    0.415491E-03    0.216402E-05
  8      7       96           -67062.35957      -61059.45330    0.134547E-03    0.140153E-05
  8      8      192           -67062.33768      -61059.43141    0.201161E-03    0.104772E-05
  8      9      192           -67062.35671      -61059.45044    0.259076E-03    0.134935E-05
  8     10       96           -67062.36931      -61059.46303    0.153140E-03    0.159521E-05
  8     11      192           -67062.37592      -61059.46965    0.334440E-03    0.174188E-05
  8     12      192           -67062.37400      -61059.46773    0.326013E-03    0.169798E-05
  8     13       48           -67062.32089      -61059.41462    0.402301E-04    0.838127E-06
  8     14      192           -67062.34967      -61059.44340    0.235922E-03    0.122876E-05
  8     15      192           -67062.34013      -61059.43386    0.207820E-03    0.108240E-05
  8     16      192           -67062.35628      -61059.45001    0.257578E-03    0.134155E-05
  8     17      192           -67062.36970      -61059.46343    0.307881E-03    0.160354E-05
  8     18      192           -67062.36911      -61059.46284    0.305479E-03    0.159104E-05
  8     19       96           -67062.36918      -61059.46291    0.152888E-03    0.159258E-05
  8     20       96           -67062.38028      -61059.47401    0.177189E-03    0.184571E-05
  8     21       96           -67062.35428      -61059.44801    0.125419E-03    0.130645E-05
  8     22      192           -67062.36855      -61059.46227    0.303198E-03    0.157916E-05
  8     23      192           -67062.39009      -61059.48382    0.403737E-03    0.210280E-05
  8     24       96           -67062.37760      -61059.47132    0.170983E-03    0.178107E-05
  8     25       48           -67062.40669      -61059.50042    0.125861E-03    0.262211E-05
  8     26       96           -67062.38834      -61059.48206    0.197221E-03    0.205439E-05
  8     27       12           -67062.33386      -61059.42759    0.119503E-04    0.995856E-06
  8     28       96           -67062.36664      -61059.46037    0.147810E-03    0.153969E-05
  8     29       96           -67062.36557      -61059.45929    0.145711E-03    0.151782E-05
  8     30       96           -67062.38265      -61059.47637    0.182852E-03    0.190471E-05
  8     31      192           -67062.37600      -61059.46973    0.334783E-03    0.174366E-05
  8     32      192           -67062.40881      -61059.50254    0.517800E-03    0.269687E-05
  8     33      192           -67062.39069      -61059.48442    0.406975E-03    0.211966E-05
  8     34      192           -67062.39482      -61059.48855    0.429936E-03    0.223925E-05
  8     35      192           -67062.39888      -61059.49261    0.453777E-03    0.236342E-05
  8     36       48           -67062.38652      -61059.48024    0.962511E-04    0.200523E-05
  8     37       48           -67062.41005      -61059.50378    0.131610E-03    0.274188E-05
  8     38      192           -67062.33684      -61059.43057    0.198938E-03    0.103614E-05
  8     39      192           -67062.34865      -61059.44238    0.232757E-03    0.121228E-05
  8     40      192           -67062.35818      -61059.45191    0.264188E-03    0.137598E-05
  8     41       24           -67062.32830      -61059.42203    0.221969E-04    0.924872E-06
  8     42      192           -67062.35732      -61059.45105    0.261181E-03    0.136032E-05
  8     43       96           -67062.36696      -61059.46068    0.148430E-03    0.154615E-05
  8     44       96           -67062.37934      -61059.47307    0.174995E-03    0.182287E-05
  8     45       48           -67062.35793      -61059.45166    0.658278E-04    0.137141E-05
  8     46       96           -67062.36611      -61059.45983    0.146763E-03    0.152878E-05
  8     47      192           -67062.37410      -61059.46783    0.326434E-03    0.170017E-05
  8     48      192           -67062.38632      -61059.48005    0.384023E-03    0.200012E-05
  8     49      192           -67062.36835      -61059.46208    0.302421E-03    0.157511E-05
  8     50       48           -67062.36430      -61059.45803    0.716455E-04    0.149261E-05
  8     51       96           -67062.35851      -61059.45223    0.132662E-03    0.138190E-05
  8     52      192           -67062.41745      -61059.51117    0.580803E-03    0.302501E-05
  8     53      192           -67062.39766      -61059.49139    0.446483E-03    0.232543E-05
  8     54      192           -67062.42900      -61059.52272    0.677183E-03    0.352699E-05
  8     55       48           -67062.40622      -61059.49995    0.125079E-03    0.260581E-05
  8     56      192           -67062.41988      -61059.51360    0.599877E-03    0.312436E-05
  8     57      192           -67062.41906      -61059.51279    0.593406E-03    0.309066E-05
  8     58       96           -67062.42897      -61059.52270    0.338474E-03    0.352578E-05
  8     59      192           -67062.42367      -61059.51740    0.630940E-03    0.328615E-05
  8     60      192           -67062.43777      -61059.53150    0.761003E-03    0.396356E-05
  8     61      192           -67062.40146      -61059.49519    0.469615E-03    0.244591E-05
  8     62      192           -67062.43244      -61059.52617    0.708943E-03    0.369241E-05
  8     63      192           -67062.44145      -61059.53518    0.799144E-03    0.416221E-05
  8     64      192           -67062.39707      -61059.49080    0.442989E-03    0.230724E-05
  8     65       96           -67062.40749      -61059.50121    0.254390E-03    0.264990E-05
  8     66      192           -67062.42128      -61059.51501    0.611178E-03    0.318322E-05
  8     67      192           -67062.40120      -61059.49493    0.468008E-03    0.243754E-05
  8     68       96           -67062.35701      -61059.45074    0.130045E-03    0.135464E-05
  8     69       96           -67062.35604      -61059.44977    0.128379E-03    0.133728E-05
  8     70      192           -67062.37643      -61059.47015    0.336689E-03    0.175359E-05
  8     71       96           -67062.37170      -61059.46543    0.158090E-03    0.164677E-05
  8     72       96           -67062.39875      -61059.49248    0.226512E-03    0.235950E-05
  8     73      192           -67062.40666      -61059.50039    0.503211E-03    0.262089E-05
  8     74       96           -67062.41114      -61059.50487    0.267058E-03    0.278186E-05
  8     75       96           -67062.42871      -61059.52244    0.337320E-03    0.351375E-05
  8     76       24           -67062.40570      -61059.49943    0.621038E-04    0.258766E-05
  8     77       96           -67062.36628      -61059.46001    0.147108E-03    0.153238E-05
  8     78       96           -67062.36486      -61059.45859    0.144362E-03    0.150377E-05
  8     79       48           -67062.36441      -61059.45814    0.717465E-04    0.149472E-05
  8     80      192           -67062.39150      -61059.48523    0.411392E-03    0.214266E-05
  8     81      192           -67062.37530      -61059.46903    0.331674E-03    0.172747E-05
  8     82       96           -67062.41244      -61059.50616    0.271688E-03    0.283008E-05
  8     83       96           -67062.39691      -61059.49064    0.221036E-03    0.230246E-05
  8     84      192           -67062.42530      -61059.51902    0.644683E-03    0.335772E-05
  8     85      192           -67062.44172      -61059.53544    0.801932E-03    0.417673E-05
  8     86      192           -67062.41863      -61059.51236    0.590008E-03    0.307296E-05
  8     87       96           -67062.42418      -61059.51791    0.317595E-03    0.330828E-05
  8     88       96           -67062.41311      -61059.50683    0.274122E-03    0.285544E-05
  8     89      192           -67062.44060      -61059.53433    0.790145E-03    0.411534E-05
  8     90       48           -67062.41450      -61059.50823    0.139623E-03    0.290880E-05
  8     91       96           -67062.44096      -61059.53469    0.396957E-03    0.413497E-05
  8     92       48           -67062.47212      -61059.56585    0.300334E-03    0.625695E-05
  8     93       96           -67062.46959      -61059.56331    0.580764E-03    0.604962E-05
  8     94        6           -67062.34545      -61059.43917    0.696991E-05    0.116165E-05
  8     95       24           -67062.40391      -61059.49764    0.606468E-04    0.252695E-05
  8     96       48           -67062.45068      -61059.54441    0.225865E-03    0.470553E-05
  8     97       12           -67062.47861      -61059.57233    0.818441E-04    0.682034E-05
  9      1       16           -67812.76296      -61059.49340    0.382154E-04    0.238846E-05
  9      2       96           -67812.80679      -61059.53724    0.410642E-03    0.427753E-05
  9      3      192           -67812.77905      -61059.50949    0.567938E-03    0.295801E-05
  9      4      192           -67812.76004      -61059.49049    0.441173E-03    0.229778E-05
  9      5      192           -67812.79110      -61059.52154    0.666608E-03    0.347191E-05
  9      6      192           -67812.77669      -61059.50714    0.550456E-03    0.286696E-05
  9      7      192           -67812.78688      -61059.51733    0.630302E-03    0.328282E-05
  9      8      192           -67812.80827      -61059.53871    0.837513E-03    0.436205E-05
  9      9       96           -67812.81566      -61059.54610    0.461987E-03    0.481236E-05
  9     10       64           -67812.80977      -61059.54021    0.284801E-03    0.445001E-05
  9     11      192           -67812.79968      -61059.53012    0.747140E-03    0.389136E-05
  9     12       32           -67812.75844      -61059.48888    0.719739E-04    0.224918E-05
  9     13       96           -67812.76132      -61059.49176    0.224354E-03    0.233702E-05
  9     14      192           -67812.80434      -61059.53478    0.794884E-03    0.414002E-05
  9     15       96           -67812.81421      -61059.54465    0.453167E-03    0.472049E-05
  9     16       96           -67812.82611      -61059.55656    0.530867E-03    0.552986E-05
  9     17       96           -67812.75873      -61059.48917    0.216764E-03    0.225796E-05
  9     18       96           -67812.75730      -61059.48775    0.212697E-03    0.221559E-05
  9     19       96           -67812.77566      -61059.50611    0.271493E-03    0.282805E-05
  9     20       96           -67812.76941      -61059.49986    0.249845E-03    0.260256E-05
  9     21      192           -67812.79488      -61059.52532    0.700967E-03    0.365087E-05
  9     22      192           -67812.77850      -61059.50894    0.563808E-03    0.293650E-05
  9     23      192           -67812.78810      -61059.51854    0.640590E-03    0.333641E-05
  9     24      192           -67812.78696      -61059.51740    0.630939E-03    0.328614E-05
  9     25       48           -67812.77802      -61059.50847    0.140067E-03    0.291806E-05
  9     26       48           -67812.79165      -61059.52209    0.167875E-03    0.349739E-05
  9     27      192           -67812.81861      -61059.54905    0.960964E-03    0.500502E-05
  9     28      192           -67812.83925      -61059.56970    0.126441E-02    0.658549E-05
  9     29      192           -67812.83586      -61059.56630    0.120864E-02    0.629498E-05
  9     30       96           -67812.84881      -61059.57925    0.717827E-03    0.747736E-05
  9     31      192           -67812.84179      -61059.57223    0.130775E-02    0.681118E-05
  9     32      192           -67812.83873      -61059.56918    0.125569E-02    0.654004E-05
  9     33      192           -67812.81791      -61059.54835    0.952013E-03    0.495840E-05
  9     34       96           -67812.75800      -61059.48844    0.214660E-03    0.223604E-05
  9     35       96           -67812.77649      -61059.50694    0.274505E-03    0.285942E-05
  9     36      192           -67812.79496      -61059.52541    0.701788E-03    0.365514E-05
  9     37       96           -67812.78896      -61059.51941    0.323982E-03    0.337481E-05
  9     38      192           -67812.82654      -61059.55699    0.106785E-02    0.556171E-05
  9     39      192           -67812.80576      -61059.53620    0.810085E-03    0.421919E-05
  9     40       96           -67812.80616      -61059.53660    0.407185E-03    0.424152E-05
  9     41      192           -67812.82791      -61059.55835    0.108739E-02    0.566347E-05
  9     42       96           -67812.81007      -61059.54051    0.428903E-03    0.446774E-05
  9     43       96           -67812.84600      -61059.57645    0.691527E-03    0.720341E-05
  9     44       96           -67812.80759      -61059.53803    0.414994E-03    0.432285E-05
  9     45      192           -67812.78858      -61059.51903    0.644716E-03    0.335790E-05
  9     46      192           -67812.78535      -61059.51579    0.617580E-03    0.321656E-05
  9     47       96           -67812.80144      -61059.53188    0.382428E-03    0.398363E-05
  9     48      192           -67812.82713      -61059.55757    0.107616E-02    0.560498E-05
  9     49      192           -67812.79552      -61059.52596    0.706956E-03    0.368206E-05
  9     50      192           -67812.83546      -61059.56591    0.120228E-02    0.626185E-05
  9     51      192           -67812.81585      -61059.54629    0.926359E-03    0.482479E-05
  9     52      192           -67812.84622      -61059.57667    0.138710E-02    0.722450E-05
  9     53      192           -67812.85684      -61059.58728    0.159733E-02    0.831943E-05
  9     54       96           -67812.81905      -61059.54950    0.483313E-03    0.503451E-05
  9     55      192           -67812.82744      -61059.55788    0.108058E-02    0.562805E-05
  9     56      192           -67812.84162      -61059.57206    0.130474E-02    0.679553E-05
  9     57      192           -67812.85615      -61059.58660    0.158285E-02    0.824402E-05
  9     58       96           -67812.81278      -61059.54322    0.444641E-03    0.463167E-05
  9     59      192           -67812.86009      -61059.59053    0.166787E-02    0.868683E-05
  9     60      192           -67812.83829      -61059.56873    0.124825E-02    0.650129E-05
  9     61      192           -67812.84829      -61059.57874    0.142580E-02    0.742605E-05
  9     62      192           -67812.80518      -61059.53562    0.803842E-03    0.418668E-05
  9     63      192           -67812.85725      -61059.58769    0.160610E-02    0.836512E-05
  9     64       96           -67812.81455      -61059.54500    0.455250E-03    0.474219E-05
  9     65       96           -67812.79692      -61059.52736    0.360113E-03    0.375118E-05
  9     66      192           -67812.81048      -61059.54093    0.862585E-03    0.449263E-05
  9     67      192           -67812.83063      -61059.56107    0.112745E-02    0.587214E-05
  9     68      192           -67812.82720      -61059.55764    0.107719E-02    0.561034E-05
  9     69       48           -67812.87338      -61059.60383    0.497576E-03    0.103662E-04
  9     70       96           -67812.87207      -61059.60251    0.977843E-03    0.101859E-04
  9     71      192           -67812.88936      -61059.61980    0.246121E-02    0.128188E-04
  9     72       96           -67812.86915      -61059.59959    0.940691E-03    0.979886E-05
  9     73       48           -67812.77518      -61059.50562    0.134865E-03    0.280969E-05
  9     74       96           -67812.80572      -61059.53616    0.404827E-03    0.421695E-05
  9     75       96           -67812.84596      -61059.57640    0.691123E-03    0.719920E-05
  9     76      192           -67812.86070      -61059.59114    0.168141E-02    0.875732E-05
  9     77       96           -67812.85495      -61059.58539    0.778881E-03    0.811335E-05
  9     78       48           -67812.87663      -61059.60707    0.519488E-03    0.108227E-04
  9     79       96           -67812.89835      -61059.62880    0.138683E-02    0.144461E-04
  9     80       32           -67812.80120      -61059.53165    0.127075E-03    0.397110E-05
  9     81       96           -67812.89119      -61059.62163    0.126085E-02    0.131339E-04
  9     82       16           -67812.84558      -61059.57602    0.114610E-03    0.716311E-05
 10      1       96           -68563.19951      -61059.56667    0.607241E-03    0.632542E-05
 10      2      192           -68563.22623      -61059.59339    0.173247E-02    0.902331E-05
 10      3       96           -68563.19852      -61059.56568    0.599350E-03    0.624323E-05
 10      4       96           -68563.19838      -61059.56554    0.598227E-03    0.623154E-05
 10      5       48           -68563.21124      -61059.57840    0.354871E-03    0.739315E-05
 10      6       48           -68563.24170      -61059.60886    0.532010E-03    0.110835E-04
 10      7      192           -68563.19709      -61059.56425    0.117604E-02    0.612518E-05
 10      8       96           -68563.20784      -61059.57500    0.678379E-03    0.706645E-05
 10      9       96           -68563.21364      -61059.58080    0.732769E-03    0.763301E-05
 10     10      192           -68563.25766      -61059.62482    0.263104E-02    0.137033E-04
 10     11       96           -68563.19797      -61059.56513    0.594944E-03    0.619734E-05
 10     12      192           -68563.22825      -61059.59541    0.177965E-02    0.926900E-05
 10     13       96           -68563.24672      -61059.61388    0.113735E-02    0.118474E-04
 10     14      192           -68563.24614      -61059.61330    0.225733E-02    0.117569E-04
 10     15       96           -68563.22693      -61059.59409    0.874358E-03    0.910790E-05
 10     16      192           -68563.22335      -61059.59051    0.166743E-02    0.868451E-05
 10     17      192           -68563.25546      -61059.62262    0.255521E-02    0.133084E-04
 10     18      192           -68563.25561      -61059.62277    0.256001E-02    0.133334E-04
 10     19      192           -68563.25470      -61059.62186    0.252950E-02    0.131745E-04
 10     20      192           -68563.26407      -61059.63123    0.286478E-02    0.149207E-04
 10     21      192           -68563.27507      -61059.64223    0.331598E-02    0.172707E-04
 10     22      192           -68563.27252      -61059.63968    0.320563E-02    0.166960E-04
 10     23      192           -68563.23484      -61059.60200    0.194242E-02    0.101168E-04
 10     24      192           -68563.19848      -61059.56564    0.119803E-02    0.623974E-05
 10     25       96           -68563.19666      -61059.56382    0.584666E-03    0.609027E-05
 10     26       96           -68563.23259      -61059.59975    0.942630E-03    0.981906E-05
 10     27      192           -68563.22735      -61059.59451    0.175832E-02    0.915792E-05
 10     28       64           -68563.25601      -61059.62317    0.857896E-03    0.134046E-04
 10     29      192           -68563.24584      -61059.61300    0.224834E-02    0.117101E-04
 10     30      192           -68563.22906      -61059.59622    0.179882E-02    0.936884E-05
 10     31      192           -68563.24792      -61059.61508    0.231137E-02    0.120384E-04
 10     32      192           -68563.24485      -61059.61201    0.221910E-02    0.115578E-04
 10     33      192           -68563.26372      -61059.63088    0.285152E-02    0.148517E-04
 10     34       96           -68563.22979      -61059.59695    0.908239E-03    0.946082E-05
 10     35       48           -68563.20800      -61059.57516    0.339921E-03    0.708168E-05
 10     36      192           -68563.24395      -61059.61111    0.219265E-02    0.114200E-04
 10     37       48           -68563.20696      -61059.57412    0.335236E-03    0.698409E-05
 10     38      192           -68563.28889      -61059.65605    0.398441E-02    0.207522E-04
 10     39      192           -68563.28843      -61059.65559    0.396060E-02    0.206281E-04
 10     40       96           -68563.29626      -61059.66342    0.219726E-02    0.228881E-04
 10     41       96           -68563.29383      -61059.66099    0.212764E-02    0.221630E-04
 10     42       32           -68563.25704      -61059.62420    0.434873E-03    0.135898E-04
 10     43       16           -68563.27082      -61059.63798    0.261153E-03    0.163221E-04
 10     44       48           -68563.20535      -61059.57251    0.328134E-03    0.683612E-05
 10     45      192           -68563.25355      -61059.62071    0.249102E-02    0.129741E-04
 10     46       48           -68563.24488      -61059.61204    0.554973E-03    0.115619E-04
 10     47      192           -68563.27231      -61059.63946    0.319627E-02    0.166472E-04
 10     48      192           -68563.25558      -61059.62273    0.255895E-02    0.133279E-04
 10     49       48           -68563.21547      -61059.58263    0.375371E-03    0.782024E-05
 10     50       48           -68563.26774      -61059.63490    0.752001E-03    0.156667E-04
 10     51      192           -68563.29441      -61059.66157    0.428811E-02    0.223339E-04
 10     52      192           -68563.30566      -61059.67281    0.497933E-02    0.259340E-04
 10     53       24           -68563.22534      -61059.59250    0.214007E-03    0.891695E-05
 10     54       96           -68563.30286      -61059.67002    0.239883E-02    0.249878E-04
 10     55       96           -68563.21527      -61059.58243    0.748809E-03    0.780010E-05
 10     56       32           -68563.24851      -61059.61567    0.388283E-03    0.121338E-04
 10     57       96           -68563.26640      -61059.63356    0.147753E-02    0.153909E-04
 10     58       48           -68563.30263      -61059.66979    0.119580E-02    0.249125E-04
 10     59       96           -68563.30455      -61059.67171    0.245343E-02    0.255565E-04
 10     60       96           -68563.30780      -61059.67496    0.256178E-02    0.266852E-04
 10     61       16           -68563.23690      -61059.60406    0.166366E-03    0.103979E-04
 10     62       96           -68563.29162      -61059.65878    0.206589E-02    0.215196E-04
 10     63       48           -68563.30391      -61059.67107    0.121629E-02    0.253394E-04
 10     64       96           -68563.29514      -61059.66230    0.216499E-02    0.225520E-04
 10     65       48           -68563.32761      -61059.69477    0.166667E-02    0.347223E-04
 11      1       96           -69313.62809      -61059.63197    0.144661E-02    0.150688E-04
 11      2       48           -69313.62715      -61059.63103    0.714303E-03    0.148813E-04
 11      3       96           -69313.65893      -61059.66281    0.217954E-02    0.227035E-04
 11      4      192           -69313.68541      -61059.68929    0.619815E-02    0.322820E-04
 11      5       96           -69313.62681      -61059.63069    0.142220E-02    0.148146E-04
 11      6      192           -69313.65819      -61059.66207    0.431658E-02    0.224822E-04
 11      7      192           -69313.65744      -61059.66132    0.427376E-02    0.222592E-04
 11      8      192           -69313.65830      -61059.66217    0.432250E-02    0.225130E-04
 11      9      192           -69313.67591      -61059.67978    0.546249E-02    0.284505E-04
 11     10      192           -69313.65793      -61059.66181    0.430163E-02    0.224043E-04
 11     11       96           -69313.63928      -61059.64316    0.167857E-02    0.174851E-04
 11     12       96           -69313.70426      -61059.70814    0.398155E-02    0.414745E-04
 11     13      192           -69313.70946      -61059.71333    0.853277E-02    0.444415E-04
 11     14       96           -69313.68995      -61059.69383    0.329182E-02    0.342898E-04
 11     15       96           -69313.70310      -61059.70698    0.392084E-02    0.408420E-04
 11     16      192           -69313.66833      -61059.67220    0.493892E-02    0.257235E-04
 11     17      192           -69313.70143      -61059.70531    0.766921E-02    0.399438E-04
 11     18       48           -69313.70704      -61059.71091    0.206558E-02    0.430329E-04
 11     19      192           -69313.71851      -61059.72239    0.962367E-02    0.501233E-04
 11     20       48           -69313.64847      -61059.65235    0.948334E-03    0.197570E-04
 11     21       96           -69313.66195      -61059.66582    0.226869E-02    0.236322E-04
 11     22       48           -69313.62968      -61059.63356    0.738714E-03    0.153899E-04
 11     23      192           -69313.67752      -61059.68140    0.558117E-02    0.290686E-04
 11     24       96           -69313.68931      -61059.69319    0.326393E-02    0.339993E-04
 11     25       96           -69313.71057      -61059.71444    0.432963E-02    0.451003E-04
 11     26      192           -69313.71815      -61059.72202    0.957747E-02    0.498827E-04
 11     27       96           -69313.68511      -61059.68898    0.308662E-02    0.321523E-04
 11     28       96           -69313.71676      -61059.72064    0.470138E-02    0.489727E-04
 11     29       96           -69313.73547      -61059.73935    0.602880E-02    0.628001E-04
 11     30       96           -69313.68841      -61059.69229    0.322524E-02    0.335963E-04
 11     31       96           -69313.73744      -61059.74131    0.618843E-02    0.644629E-04
 11     32      192           -69313.74174      -61059.74561    0.131046E-01    0.682530E-04
 11     33       96           -69313.72588      -61059.72975    0.530682E-02    0.552793E-04
 11     34       48           -69313.73495      -61059.73882    0.299352E-02    0.623650E-04
 11     35       96           -69313.72839      -61059.73227    0.548752E-02    0.571617E-04
 12      1        8           -70064.06517      -61059.70576    0.321493E-03    0.401866E-04
 12      2      192           -70064.09310      -61059.73369    0.111845E-01    0.582524E-04
 12      3       96           -70064.12351      -61059.76410    0.837821E-02    0.872730E-04
 12      4       96           -70064.13387      -61059.77446    0.961432E-02    0.100149E-03
 12      5       96           -70064.13171      -61059.77230    0.934307E-02    0.973236E-04
 12      6       96           -70064.09231      -61059.73290    0.553403E-02    0.576461E-04
 12      7      192           -70064.12289      -61059.76348    0.166176E-01    0.865498E-04
 12      8       12           -70064.07365      -61059.71424    0.539759E-03    0.449799E-04
 12      9       96           -70064.14746      -61059.78805    0.115188E-01    0.119988E-03
 12     10      192           -70064.15224      -61059.79283    0.245466E-01    0.127847E-03
 12     11       96           -70064.12175      -61059.76234    0.818372E-02    0.852470E-04
 12     12       24           -70064.12149      -61059.76208    0.203909E-02    0.849620E-04
 12     13       96           -70064.16960      -61059.81019    0.154600E-01    0.161041E-03
 12     14       48           -70064.13176      -61059.77235    0.467445E-02    0.973844E-04
 12     15       48           -70064.13138      -61059.77197    0.465115E-02    0.968989E-04
 12     16       96           -70064.16325      -61059.80384    0.142082E-01    0.148002E-03
 12     17       96           -70064.14087      -61059.78146    0.105519E-01    0.109915E-03
 12     18      192           -70064.17831      -61059.81890    0.347158E-01    0.180811E-03
 12     19       24           -70064.18632      -61059.82691    0.482675E-02    0.201115E-03
 12     20        4           -70064.09081      -61059.73140    0.226029E-03    0.565074E-04
 12     21       12           -70064.18951      -61059.83010    0.251805E-02    0.209837E-03
 12     22        8           -70064.18482      -61059.82541    0.157720E-02    0.197150E-03
 13      1       32           -70814.54558      -61059.82289    0.610111E-02    0.190660E-03
 13      2       48           -70814.54591      -61059.82322    0.919190E-02    0.191498E-03
 13      3       96           -70814.57501      -61059.85232    0.270641E-01    0.281917E-03
